Ticker,Company,Market Cap,Overall Rating,Sector,Industry,Country,Valuation Grade,Profitability Grade,Growth Grade,Performance Grade,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility M,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Earnings,Price,Target Price,Percent Diff
STRS,Stratus Properties Inc.,177.80M,62.5,Real Estate,Real Estate - Diversified,USA,B+,D+,B-,C,-,-,6.09,0.81,2.8,-,-,0.00%,484.90%,-,65.20%,-,-18.90%,-5.70%,58.70%,1.40%,-19.88%,49.90%,-2.96%,15.26,-,-,27.40%,-,-,0.57,0.57,29.70%,-,-,1.36%,-10.99%,-30.18%,-36.25%,12.13%,5.14%,-0.43%,3.34%,-17.34%,-46.46%,16.86%,50.4,-,21.63,-,
STRT,Strattec Security Corporation,86.49M,51.65,Consumer Cyclical,Auto Parts,USA,B+,C-,C,D,9.36,3.03,0.18,0.45,6.36,-,-,0.00%,-69.30%,449.20%,-1.70%,15.00%,1.60%,-154.00%,0.30%,6.20%,0.00%,67.50%,-12.99%,0.14,0.60%,1.00%,4.30%,2.4,1.5,0.09,0.09,10.20%,0.00%,0.40%,-18.68%,-14.45%,-22.16%,-46.41%,3.41%,4.36%,-0.33%,-3.25%,-19.95%,-47.67%,10.68%,47.31,Feb 02/a,21.25,32,50.58823529
STRV,Strive 500 ETF,-,61.75,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.40%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.57%,-0.46%,-,-,6.06%,1.32%,-0.35%,1.90%,3.96%,-3.05%,15.82%,53.15,-,25.73,-,
STSA,"Satsuma Pharmaceuticals, Inc.",32.50M,70.87,Healthcare,Biotechnology,USA,A,C,B-,C+,-,-,-,0.45,0.5,-,-,-,35.80%,63.80%,-,-,-,-12.40%,-,0.50%,-,74.40%,7.08%,0.86,-69.70%,-76.00%,-,10.1,10.1,0,0,-,-,-,3.58%,6.46%,-84.95%,-77.87%,7.68%,9.77%,4.45%,3.86%,-71.96%,-88.01%,64.25%,50.98,-,0.97,2.25,131.9587629
STSS,"Sharps Technology, Inc.",11.71M,64.48,Healthcare,Medical Instruments & Supplies,USA,A,C-,C,C,-,-,-,1.19,1.83,-,-,-,-99.30%,-,-,-,-,-78.10%,-,0.60%,17.99%,2.80%,-3.70%,2.2,-54.70%,-81.40%,-,1.8,1.7,0,0,-,-,-,-23.64%,-2.33%,2.44%,-,4.13%,7.33%,-6.70%,-9.36%,4.17%,-65.19%,53.68%,43.52,-,1.26,-,
STT,State Street Corporation,30.58B,71.86,Financial,Asset Management,USA,B-,B-,C+,B,9.41,1.35,7.48,1.4,0.23,2.95,2.79%,32.10%,0.00%,10.99%,4.20%,9.30%,7.30%,7.40%,225.70%,0.10%,-9.44%,91.60%,-0.58%,1.66,0.90%,11.20%,5.20%,-,-,0.65,0.65,-,61.70%,65.10%,-2.02%,13.49%,32.29%,7.72%,16.57%,2.13%,-0.63%,5.33%,22.56%,-4.55%,54.26%,55.11,Jan 20/b,90.42,95.79,5.938951559
STTK,"Shattuck Labs, Inc.",174.50M,68.76,Healthcare,Biotechnology,USA,A-,C,D+,B+,-,-,249.28,0.93,1.08,-,-,-,-124.80%,-3.50%,-,-,-,-423.00%,-98.70%,19.98%,0.00%,48.70%,-3.93%,4.24,-42.90%,-48.10%,-58.60%,7.4,7.4,0,0,-,-,-,-4.44%,70.48%,19.08%,-16.95%,68.26%,5.90%,-13.03%,9.59%,16.49%,-33.51%,109.19%,42.4,Feb 23/a,3.87,17.4,349.6124031
STVN,Stevanato Group S.p.A.,7.01B,77,Healthcare,Medical Instruments & Supplies,Italy,C+,B,C+,A,39.63,10.91,7.16,6.58,23.02,-,-,0.00%,99.60%,10.71%,-,4.18%,-,94.00%,14.40%,2.99%,0.00%,98.71%,-0.02%,2.78,9.20%,15.40%,12.10%,2,1.5,0.18,0.25,31.90%,18.70%,15.10%,29.00%,65.90%,53.01%,39.56%,41.35%,4.86%,22.00%,28.30%,46.90%,3.80%,90.19%,80.59,Mar 02/b,25.4,25.74,1.338582677
STWD,"Starwood Property Trust, Inc.",5.94B,72.17,Real Estate,REIT - Mortgage,USA,B+,B,B-,C,9.08,1.44,2.67,0.94,22.74,-,9.77%,68.80%,80.00%,3.09%,12.00%,4.99%,20.30%,45.40%,86.30%,3.20%,-0.19%,46.70%,-1.38%,2.51,1.10%,13.40%,3.70%,-,-,2.88,3.17,57.10%,42.60%,38.50%,-7.79%,-8.17%,-14.26%,-17.71%,7.26%,2.23%,-2.31%,-0.76%,-7.32%,-20.69%,11.14%,46.53,Mar 01/b,19.66,23.71,20.60020346
STX,Seagate Technology Holdings plc,13.39B,67.89,Technology,Computer Hardware,Ireland,B+,C,C+,C+,12.99,-,1.43,-,17.39,85.3,4.34%,98.00%,37.30%,221.75%,23.30%,-7.77%,1.60%,-107.20%,-39.40%,0.40%,-4.25%,87.80%,-0.78%,4.19,7.20%,-849.50%,33.40%,1.1,0.7,-,-,24.50%,10.10%,6.60%,-8.40%,21.90%,-3.57%,-38.91%,22.73%,2.87%,-6.25%,4.11%,-1.79%,-39.44%,36.02%,44.79,Jan 25/a,64.57,67.47,4.491249806
STXD,Strive 1000 Dividend Growth ETF,-,60.02,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.12%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.32%,-2.86%,-,-,0.42%,0.82%,-0.69%,-0.16%,-0.43%,-9.67%,2.49%,49.33,-,25.81,-,
STXK,Strive Small-Cap ETF,-,64.54,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,1.12%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.14%,2.92%,-,-,10.02%,1.09%,-0.36%,3.23%,3.91%,-4.05%,12.13%,54.39,-,26.93,-,
STXS,"Stereotaxis, Inc.",194.59M,64.29,Healthcare,Medical Instruments & Supplies,USA,B+,C,C,C+,-,-,6.69,6.78,6.3,-,-,-,-44.90%,25.90%,21.70%,-,1.70%,-5.50%,-15.40%,2.20%,0.00%,49.00%,-2.05%,8.71,-32.10%,-59.90%,-31.70%,3,2.4,0,0,69.10%,-59.40%,-63.70%,14.02%,2.52%,18.45%,-49.17%,17.87%,7.38%,-2.87%,6.03%,16.27%,-49.17%,57.42%,49.29,Mar 03/b,2.44,5.71,134.0163934
STXV,Strive 1000 Value ETF,-,61.75,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.82%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.49%,-1.73%,-,-,2.90%,0.80%,-0.61%,0.13%,0.27%,-2.87%,4.38%,49.44,-,25.66,-,
STZ,"Constellation Brands, Inc.",40.91B,54.93,Consumer Defensive,Beverages - Wineries & Distilleries,USA,C-,B-,C-,C,19.14,76.6,4.28,5.05,221.14,48.33,1.43%,610.30%,-102.30%,10.84%,-15.20%,8.62%,3.80%,10.50%,5.00%,7.80%,-55.59%,73.70%,1.79%,2.74,0.40%,1.00%,9.00%,1.3,0.6,1.35,1.45,51.90%,31.70%,1.10%,-4.43%,-13.25%,-9.27%,3.44%,-3.67%,1.54%,-1.41%,-1.35%,-6.19%,-14.64%,7.27%,45.49,Jan 05/b,223.25,254.56,14.02463606
SU,Suncor Energy Inc.,46.27B,67.83,Energy,Oil & Gas Integrated,Canada,B+,C,C,B-,5.19,0.74,1.08,1.72,13.5,6.29,4.33%,31.30%,197.70%,2.08%,59.40%,9.98%,7.90%,-175.20%,47.30%,0.02%,0.00%,68.50%,3.26%,11.29,11.00%,24.50%,8.60%,1.3,0.9,0.42,0.5,64.40%,23.20%,16.10%,2.80%,7.39%,9.22%,12.82%,11.25%,3.06%,4.76%,7.78%,5.67%,-17.36%,33.59%,61.17,Feb 14/a,35.3,40.21,13.90934844
SUAC,ShoulderUp Technology Acquisition Corp.,431.79M,65.66,Financial,Shell Companies,USA,A,D+,D+,B,-,-,-,1.46,863.59,-,-,0.00%,-,-,-,-,-,-,-,-,-,91.60%,11.48%,0.11,0.10%,0.10%,-,0.9,0.9,0,0,-,-,-,0.78%,3.82%,4.87%,-,1.27%,0.06%,0.65%,1.64%,3.32%,0.00%,4.87%,77.18,-,10.33,-,
SUB,iShares Short-Term National Muni Bond ETF,-,60.64,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.45%,-0.86%,-0.62%,-2.10%,-0.76%,0.15%,-0.54%,-0.88%,-0.61%,-2.18%,1.01%,32.44,-,103.48,-,
SUI,"Sun Communities, Inc.",17.60B,44.14,Real Estate,REIT - Residential,USA,C,D+,D,C+,80.11,24.5,5.93,2.24,194.65,-,2.41%,132.70%,-40.40%,-33.21%,18.40%,3.00%,24.80%,-65.80%,24.30%,1.20%,-0.10%,97.70%,-0.24%,3.51,1.50%,3.20%,3.30%,-,-,0.9,0.9,49.10%,17.10%,8.10%,-7.72%,-0.75%,-5.15%,-19.67%,1.96%,2.32%,-5.45%,-2.31%,-2.82%,-24.72%,23.95%,42.29,Feb 22/a,145.8,165.5,13.51165981
SUM,"Summit Materials, Inc.",3.60B,59.95,Basic Materials,Building Materials,USA,C+,C+,C+,C,20.74,0.96,1.49,1.82,6.92,207.11,-,0.00%,79.00%,22.84%,35.90%,14.20%,4.50%,-30.40%,-7.40%,0.30%,0.00%,-,-0.33%,9.36,6.40%,14.30%,10.10%,4,3.1,0.75,0.75,26.90%,18.20%,11.30%,-8.85%,3.01%,9.79%,5.16%,8.07%,2.84%,-2.39%,-0.78%,10.60%,-10.81%,41.89%,47.89,Feb 15/a,30.68,36.37,18.54628422
SUMO,"Sumo Logic, Inc.",1.46B,74.71,Technology,Software - Infrastructure,USA,A-,C,C+,A-,-,-,5.05,3.74,4.52,-,-,-,31.00%,8.30%,-,-,-,21.00%,27.40%,3.90%,-6.98%,74.20%,3.10%,1.69,-22.10%,-32.90%,-29.40%,2.2,2.2,0,0,66.10%,-44.90%,-45.30%,-1.16%,56.84%,35.76%,-0.17%,47.16%,1.86%,-0.09%,19.02%,42.76%,-5.40%,85.53%,69.12,Dec 05/a,11.92,12.04,1.006711409
SUN,Sunoco LP,3.83B,53.44,Energy,Oil & Gas Refining & Marketing,USA,B,C-,D,C+,8.82,-,0.15,4.04,46.68,239.25,7.27%,69.60%,-11.40%,1.38%,106.90%,-,17.00%,-55.70%,19.50%,1.00%,0.00%,20.30%,-3.77%,1.86,5.90%,41.30%,14.40%,1.4,0.8,3.79,3.79,5.40%,2.60%,1.50%,-4.44%,5.78%,14.47%,5.33%,5.38%,1.73%,-2.80%,0.04%,9.02%,-6.52%,32.57%,41.54,Feb 15/b,45.42,49.57,9.136944077
SUNL,Sunlight Financial Holdings Inc.,157.80M,66.71,Financial,Credit Services,USA,A-,C,C+,C,-,-,1.25,0.35,2.24,9.56,-,-,-328.70%,72.20%,-,-,-,-,16.40%,2.40%,0.00%,78.40%,-4.29%,4.05,-48.20%,-86.60%,-45.20%,-,-,0.07,0.07,82.80%,-,-,-8.33%,-33.15%,-60.46%,-70.63%,-6.20%,6.97%,-16.38%,-11.33%,-49.23%,-78.77%,26.04%,34.45,-,1.21,2.2,81.81818182
SUNW,"Sunworks, Inc.",66.19M,61.38,Technology,Solar,USA,A,D+,C+,C-,-,-,0.47,0.92,4.63,-,-,-,3.70%,59.00%,21.20%,10.00%,3.20%,32.90%,30.40%,1.00%,0.00%,16.20%,36.13%,4.93,-31.80%,-48.60%,-35.80%,1.6,1.1,0.01,0.02,46.70%,-24.60%,-24.80%,-15.65%,-20.16%,-43.44%,-24.81%,22.78%,6.17%,-1.42%,-1.79%,-16.52%,-62.04%,57.72%,48.1,-,1.94,4.33,123.1958763
SUP,"Superior Industries International, Inc.",160.48M,79.05,Consumer Cyclical,Auto Parts,USA,A+,C-,B-,A-,4.99,-,0.1,-,0.75,1.96,-,-,212.70%,68.75%,22.13%,2.00%,8.20%,-,9.20%,0.30%,104.94%,46.20%,-0.41%,0.2,-,-,-,2,1.3,-,-,8.50%,-,-,17.42%,44.95%,35.34%,68.08%,59.72%,4.83%,18.38%,28.96%,49.50%,11.22%,134.03%,73.53,Mar 02/b,6.74,12.5,85.45994065
SUPN,"Supernus Pharmaceuticals, Inc.",2.15B,77.38,Healthcare,Drug Manufacturers - Specialty & Generic,USA,B,B+,C+,B,19.73,23.86,3.23,2.51,5.5,18.05,-,0.00%,-58.40%,83.36%,-11.00%,1.69%,21.90%,-92.00%,19.50%,1.60%,-9.76%,-,1.16%,12.23,3.40%,6.90%,5.50%,0.9,0.8,0,0.47,86.90%,7.80%,8.60%,-4.28%,8.39%,16.27%,30.96%,11.58%,3.27%,1.84%,1.99%,17.40%,-5.44%,59.52%,55.63,Feb 28/a,39.8,42.75,7.412060302
SUPV,Grupo Supervielle S.A.,407.11M,71.67,Financial,Banks - Regional,Argentina,A-,D+,C,A-,10.04,-,0.44,0.63,1.36,-,0.96%,-,-117.90%,315.40%,-20.30%,-,63.80%,-78.40%,30.90%,5.52%,0.00%,3.20%,0.85%,1.21,-0.60%,-4.70%,36.30%,-,-,0.06,0.06,-,32.10%,-1.90%,5.64%,59.66%,56.11%,41.21%,30.09%,5.83%,3.38%,9.34%,45.28%,-12.73%,134.11%,54.21,-,2.81,1.8,-35.9430605
SURF,"Surface Oncology, Inc.",42.50M,56.67,Healthcare,Biotechnology,USA,A,C,C-,D-,-,-,1.41,0.36,0.29,-,-,-,-214.00%,-28.90%,-21.80%,-,-16.50%,10.50%,-,0.70%,0.00%,53.50%,4.52%,2.51,-33.80%,-52.60%,-52.80%,8.3,8.3,0.23,0.23,-,-,-,-28.87%,-25.00%,-49.26%,-79.59%,-15.85%,9.23%,-13.60%,-18.87%,-46.50%,-79.82%,14.54%,34.07,-,0.69,5.4,682.6086957
SURG,"SurgePays, Inc.",72.09M,70.74,Technology,Software - Application,USA,A-,C-,B+,C+,11.8,-,0.72,93.2,9.13,-,-,-,38.50%,234.50%,9.70%,-,73.00%,75.60%,149.70%,27.60%,0.00%,8.10%,12.98%,17.98,-42.20%,-486.30%,-,1,0.6,9.33,22.33,8.60%,-4.00%,-10.60%,-22.33%,-29.29%,10.69%,52.79%,-28.96%,6.06%,-18.32%,-22.98%,-15.22%,-38.76%,64.08%,26.83,Mar 30/a,4.66,12,157.5107296
SUSA,iShares MSCI USA ESG Select ETF,-,60.95,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.35%,-0.50%,3.26%,-7.56%,6.20%,1.24%,-0.10%,2.08%,3.65%,-12.01%,18.36%,53.77,-,87.42,-,
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,-,61.01,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.95%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.86%,-0.50%,-1.21%,-5.27%,-0.21%,0.19%,-0.69%,-0.87%,-0.78%,-5.46%,2.33%,35.99,-,23.72,-,
SUSC,iShares ESG USD Corporate Bond ETF,-,57.54,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,3.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.02%,-0.97%,-2.48%,-12.16%,0.73%,0.51%,-1.04%,-1.58%,-1.55%,-12.98%,6.80%,42.55,-,22.46,-,
SUSL,iShares ESG MSCI USA Leaders ETF,-,60.95,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.68%,-0.86%,2.78%,-8.56%,5.81%,1.11%,-0.40%,1.87%,2.92%,-13.24%,17.19%,52.84,-,70.16,-,
SUZ,Suzano S.A.,12.62B,62.74,Basic Materials,Paper & Paper Products,Brazil,A,D,B-,C-,5.42,0.26,0.25,0.37,-,-,5.14%,-,-,-52.50%,-,10.30%,-,222.70%,25.30%,-,-,2.96%,-,1.11,-,-,-,-,-,-,-,-,-,-,-0.11%,-8.85%,7.92%,-12.98%,0.32%,2.42%,3.19%,0.84%,-1.95%,-26.92%,20.31%,55.29,-,9.27,13.17,42.07119741
SVC,Service Properties Trust,1.81B,69.56,Real Estate,REIT - Hotel & Motel,USA,A-,D,C+,A-,-,-,0.97,1.34,47.24,8.97,7.09%,-,75.70%,-,-21.70%,5.00%,-3.00%,84.20%,8.00%,0.20%,0.00%,80.70%,0.05%,8.89,-1.60%,-9.30%,2.30%,-,-,4.07,4.07,34.10%,8.80%,-7.10%,28.18%,43.69%,64.91%,34.61%,54.73%,4.25%,16.89%,31.79%,56.69%,-0.44%,142.58%,79.91,Feb 28/a,11.28,11.08,-1.773049645
SVFB,SVF Investment Corp. 2,301.88M,67.83,Financial,Shell Companies,USA,A,D+,C,B,-,-,-,1.35,251.56,-,-,0.00%,-,-,-,-,-,390.00%,-,4.68%,0.00%,89.80%,2.69%,0.08,0.00%,0.00%,-,2.7,2.7,0,0,-,-,-,0.49%,2.30%,3.85%,3.85%,1.38%,0.32%,0.50%,0.96%,2.98%,-1.72%,5.04%,64.91,-,10.23,-,
SVFD,"Save Foods, Inc.",5.00M,58.34,Basic Materials,Agricultural Inputs,USA,A-,C-,C,C-,-,-,12.49,0.58,0.75,-,-,-,-96.20%,-,-,-,-,-2.90%,0.00%,12.97%,0.00%,9.30%,124.40%,0.51,-85.90%,-100.40%,-72.40%,11.3,11.2,0,0,59.00%,-,-,-10.48%,-9.76%,-61.72%,-75.50%,47.02%,8.79%,-0.23%,4.20%,-52.19%,-86.12%,59.69%,49.57,-,1.11,-,
SVIIU,Spring Valley Acquisition Corp. II,316.94M,62.68,Financial,Shell Companies,USA,A+,D+,D+,C+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.14%,-,3.34,-,-,-,-,-,-,-,-,-,-,2.22%,-,-,-,2.02%,1.39%,-0.04%,1.27%,1.88%,-5.78%,5.37%,50.51,-,10.59,-,
SVIX,-1x Short VIX Futures ETF,-,69.19,Financial,Exchange Traded Fund,USA,A+,D+,D+,B+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.97%,29.80%,48.11%,-,25.38%,4.43%,6.40%,11.32%,40.75%,-3.67%,101.09%,60,-,18.38,-,
SVM,Silvercorp Metals Inc.,567.00M,58.28,Basic Materials,Silver,Canada,B-,C+,C-,C+,21.67,4.78,2.63,1.18,2.7,7.83,0.77%,18.20%,-34.40%,-28.57%,-7.60%,5.00%,5.90%,134.80%,-0.70%,3.80%,0.00%,26.80%,-9.72%,1.05,3.50%,5.00%,7.40%,4.8,4.6,0,0,40.90%,15.80%,11.30%,-8.45%,16.07%,43.81%,-17.09%,9.80%,3.93%,3.36%,1.37%,18.98%,-22.62%,63.32%,55.19,Feb 09/a,3.25,5.63,73.23076923
SVOL,Simplify Volatility Premium ETF,-,59.89,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,16.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.06%,1.96%,-0.49%,-6.26%,1.96%,1.13%,-0.06%,-0.10%,0.52%,-10.25%,8.66%,50.88,-,22.33,-,
SVRA,Savara Inc.,292.01M,77.13,Healthcare,Biotechnology,USA,A-,C+,C+,B+,-,-,-,3.12,2.18,-,-,-,61.60%,-12.00%,51.60%,-,-,1.60%,-,0.10%,327.49%,70.50%,3.28%,2,-24.20%,-29.90%,-,26.5,26.5,0.22,0.22,-,-,-,-5.20%,50.00%,65.73%,113.51%,52.90%,6.48%,-6.41%,9.60%,44.16%,-16.84%,132.35%,46.49,-,2.37,3.25,37.13080169
SVRE,SaverOne 2014 Ltd,7.76M,71.36,Technology,Scientific & Technical Instruments,Israel,A+,C+,C+,C+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,184.00%,16.54%,0.00%,2.07%,-,2.44,-,-,-,-,-,-,-,-,-,-,-1.30%,16.92%,-35.99%,-,16.92%,11.05%,1.31%,6.21%,-17.57%,-68.20%,38.18%,52.61,-,1.52,5,228.9473684
SVT,"Servotronics, Inc.",26.70M,53.88,Industrials,Electrical Equipment & Parts,USA,A,D,D+,C,-,-,0.61,0.8,6.21,-,-,0.00%,-,-,17.10%,-,1.00%,-109.70%,0.90%,16.60%,-42.10%,16.50%,0.53%,0.34,-3.50%,-4.90%,10.70%,5.4,2.5,0.01,0.01,15.20%,-4.50%,-3.90%,-3.68%,-1.03%,4.08%,-12.50%,9.00%,2.35%,2.16%,3.08%,1.53%,-22.75%,21.54%,54.25,-,11.51,-,
SVVC,"Firsthand Technology Value Fund, Inc.",7.03M,60.02,Financial,Asset Management,USA,A+,D+,D+,C,-,-,-,0.18,-,-,-,-,-,-,-,-,-,-,-,14.70%,0.00%,7.39%,-,0.11,-,-,-,-,-,-,-,-,-,-,-10.62%,-14.26%,-31.29%,-70.85%,6.73%,4.42%,-3.73%,-1.17%,-33.06%,-72.40%,13.87%,46.2,-,1.01,-,
SVXY,ProShares Short VIX Short-Term Futures ETF,-,70.12,Financial,Exchange Traded Fund,USA,A+,D+,D+,A-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.30%,15.62%,25.20%,32.43%,13.02%,2.22%,3.25%,6.07%,21.62%,-1.70%,47.18%,60.14,-,66.32,-,
SWAG,"Stran & Company, Inc.",33.20M,66.77,Communication Services,Advertising Agencies,USA,B+,C,C-,B,19.78,-,0.62,0.91,1.51,-,-,0.00%,-83.60%,212.50%,-,-,-,-169.20%,24.80%,0.20%,0.00%,8.00%,4.34%,5.07,-3.20%,-4.20%,1.00%,6.2,5.1,0.06,0.11,28.00%,-2.60%,-3.20%,7.23%,32.84%,-4.30%,11.25%,41.26%,8.15%,6.51%,16.79%,11.10%,-21.59%,64.81%,61.88,-,1.78,4.5,152.8089888
SWAN,Amplify BlackSwan Growth & Treasury Core ETF,-,57.85,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,2.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.27%,-3.64%,-7.65%,-21.77%,1.72%,0.83%,-1.15%,-1.25%,-4.87%,-22.18%,3.88%,45.76,-,24.87,-,
SWAV,"ShockWave Medical, Inc.",6.78B,71.61,Healthcare,Medical Devices,USA,C+,A,C+,C,41.67,-,13.85,13.43,22.28,73.26,-,0.00%,-30.90%,15.61%,47.60%,-,209.70%,910.60%,71.00%,1.90%,-15.55%,92.60%,-4.11%,2.62,45.20%,60.00%,41.00%,7.2,6.1,0.05,0.05,86.70%,25.30%,44.10%,-0.81%,-25.15%,-36.06%,6.91%,-7.68%,4.65%,0.76%,-2.25%,-16.72%,-40.78%,67.44%,49.06,Feb 16/a,189.81,241,26.96907434
SWBI,"Smith & Wesson Brands, Inc.",493.40M,67.7,Industrials,Aerospace & Defense,USA,A-,B+,D+,C-,9.7,0.43,0.87,1.39,11.47,-,3.60%,20.80%,-7.40%,41.88%,12.60%,15.00%,-0.90%,-80.00%,-47.50%,1.90%,-2.43%,59.10%,-3.55%,3.47,16.00%,22.50%,48.50%,3.2,1.1,0.1,0.1,38.30%,18.20%,14.10%,-1.24%,-5.61%,-16.47%,-38.55%,28.00%,2.74%,1.95%,9.41%,-7.58%,-39.12%,35.41%,57.33,Mar 09/a,11.11,15.17,36.54365437
SWI,SolarWinds Corporation,1.46B,63.43,Technology,Software - Infrastructure,USA,A,C+,C-,C-,10.63,-,2.02,1.09,9.79,9.91,-,-,-14.50%,21.99%,-60.10%,9.10%,-0.20%,53.20%,0.20%,1.70%,-2.28%,98.20%,-1.39%,3.6,-24.00%,-56.60%,-32.70%,0.7,0.7,0.87,0.88,86.70%,-,-,-12.06%,5.95%,2.09%,-31.15%,-1.07%,4.07%,-3.92%,-2.59%,-3.68%,-32.51%,23.30%,48.08,Feb 09/b,9.26,13.42,44.92440605
SWIM,"Latham Group, Inc.",380.59M,62.19,Industrials,Building Products & Equipment,USA,B+,D+,B,C-,15.7,1.26,0.52,0.99,12.44,-,-,0.00%,-524.60%,-55.40%,-,43.40%,20.60%,204.20%,16.90%,0.90%,1.17%,87.50%,-2.28%,4.49,0.80%,1.90%,-7.10%,2.7,1.3,0.78,0.79,33.00%,6.50%,1.00%,-19.35%,1.45%,-38.70%,-79.63%,8.70%,6.45%,-5.54%,-3.00%,-32.03%,-80.09%,27.27%,47.33,Mar 07/b,3.5,4.75,35.71428571
SWK,"Stanley Black & Decker, Inc.",13.08B,57.97,Industrials,Tools & Accessories,USA,B-,C-,B-,C-,17.21,3.73,0.77,1.33,33.06,-,3.67%,43.90%,-88.70%,421.50%,-33.60%,24.06%,5.50%,-142.60%,0.10%,0.20%,7.99%,91.80%,1.89%,4.51,3.90%,11.80%,2.60%,1.2,0.3,0.55,0.77,26.00%,1.90%,6.20%,-4.28%,6.78%,-0.95%,-46.89%,16.16%,3.48%,-0.84%,3.57%,-4.25%,-48.15%,24.23%,51.73,Feb 02/b,87.26,95.75,9.729543892
SWKS,"Skyworks Solutions, Inc.",17.77B,75.76,Technology,Semiconductors,USA,B+,A-,C-,B,10.53,1.04,3.35,3.28,17.9,22.81,2.18%,32.10%,-13.00%,15.23%,7.60%,15.00%,8.50%,-19.60%,-12.00%,0.20%,-2.87%,78.90%,1.49%,1.57,13.50%,22.00%,17.30%,2.8,1.7,0.3,0.39,47.60%,27.30%,22.30%,0.57%,18.98%,15.44%,-16.85%,24.84%,2.83%,-1.63%,7.78%,14.50%,-19.46%,49.38%,53.76,Feb 06/a,113.77,125.22,10.06416454
SWN,Southwestern Energy Company,5.95B,68.82,Energy,Oil & Gas E&P,USA,A,B,C,C-,3.55,0.17,0.4,1.44,119.01,5.73,-,0.00%,-16.50%,62.59%,0.40%,20.00%,36.20%,12.60%,14.70%,0.59%,0.00%,84.30%,-4.55%,2.93,14.60%,111.00%,83.60%,0.5,0.5,1.02,1.02,70.70%,48.90%,12.30%,5.98%,-18.06%,-24.30%,7.79%,-3.08%,4.77%,8.01%,1.94%,-15.05%,-42.55%,18.37%,57.12,Feb 23/a,5.67,8.78,54.85008818
SWSS,Springwater Special Situations Corp.,230.93M,65.47,Financial,Shell Companies,USA,A,D+,C,B-,-,-,-,1.33,-,-,-,-,-,-,-,-,-,724.40%,-,19.04%,0.00%,75.30%,17.25%,0.3,-0.20%,-0.20%,-,2.3,2.3,0,0,-,-,-,0.88%,3.00%,4.15%,5.53%,1.68%,1.78%,0.46%,1.10%,3.40%,-8.69%,4.94%,54.34,-,10.3,-,
