Ticker,Company,Market Cap,Overall Rating,Sector,Industry,Country,Valuation Grade,Profitability Grade,Growth Grade,Performance Grade,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility M,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Earnings,Price,Target Price,Percent Diff
USOI,Credit Suisse X-Links Crude Oil Shares Covered Call ETNs,-,57.91,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,41.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19%,-2.03%,-9.79%,-27.93%,-2.69%,1.48%,-1.50%,-1.44%,-10.40%,-31.35%,6.87%,45.92,-,81.01,-,
USPH,"U.S. Physical Therapy, Inc.",1.23B,70.18,Healthcare,Medical Care Facilities,USA,C+,B,C,B+,31.11,4.26,2.22,3.95,38.88,42.36,2.16%,72.80%,-6.70%,17.43%,9.50%,10.00%,6.00%,-101.50%,8.80%,1.40%,-21.26%,-,-3.68%,7.10,3.60%,9.40%,8.90%,1.30,1.30,0.56,0.58,20.30%,10.30%,5.30%,-4.57%,7.16%,25.84%,1.00%,18.45%,3.05%,-3.78%,2.38%,1.99%,-27.01%,30.94%,44.34,Feb 28/b,95.98,110.00,14.607209835382367
USRT,iShares Core U.S. REIT ETF,-,55.55,Financial,Exchange Traded Fund,USA,A+,D+,D+,D+,-,-,-,-,-,-,3.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.13%,1.46%,-4.78%,-15.16%,5.48%,1.57%,-2.03%,-0.60%,-1.26%,-22.73%,16.43%,45.15,-,52.16,-,
USSG,Xtrackers MSCI USA ESG Leaders Equity ETF,-,60.57,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.93%,-0.41%,2.74%,-5.51%,4.43%,1.00%,-1.43%,0.08%,1.41%,-14.58%,15.30%,46.43,-,36.39,-,
UST,ProShares Ultra 7-10 Year Treasury,-,57.16,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,0.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.70%,-6.41%,-9.83%,-29.69%,-2.12%,0.66%,-2.14%,-4.95%,-8.64%,-28.53%,3.60%,36.82,-,46.07,-,
USTB,VictoryShares USAA Core Short-Term Bond ETF,-,62.25,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,2.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.56%,0.27%,-0.18%,-3.19%,0.43%,0.19%,-0.24%,-0.22%,-0.05%,-3.08%,1.71%,41.90,-,48.85,-,
USVM,VictoryShares USAA MSCI USA Small Cap Value Momentum ETF,-,62.43,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.48%,1.15%,6.18%,-1.49%,4.93%,0.98%,-2.15%,-0.30%,2.89%,-8.68%,16.19%,42.55,-,66.11,-,
USX,"U.S. Xpress Enterprises, Inc.",85.61M,60.26,Industrials,Trucking,USA,A-,D,C+,C,25.76,-,0.04,0.37,37.22,-,-,-,-511.40%,113.50%,-17.10%,-,6.80%,-173.50%,2.10%,1.10%,0.00%,46.10%,-10.35%,3.90,-3.30%,-17.10%,-1.70%,0.70,0.70,1.51,2.04,60.20%,-1.20%,-2.00%,3.66%,-21.30%,-31.45%,-58.74%,-6.08%,7.58%,8.63%,-2.06%,-28.82%,-68.75%,27.34%,54.70,Feb 09/a,1.70,2.32,36.47058823529411
USXF,iShares ESG Advanced MSCI USA ETF,-,63.05,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,1.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.06%,2.00%,6.65%,-2.23%,5.61%,1.26%,-0.97%,0.81%,3.99%,-11.84%,19.93%,48.90,-,32.38,-,
UTAA,UTA Acquisition Corporation,298.34M,65.04,Financial,Shell Companies,USA,A,D+,D+,B,-,-,-,1.31,1.26,-,-,-,-,-,-,-,-,-,-,-,-,80.50%,1.46%,0.16,0.10%,0.10%,-,27.10,27.10,0.00,0.00,-,-,-,0.68%,2.05%,3.91%,4.75%,1.57%,0.23%,0.29%,0.78%,2.89%,-1.24%,5.71%,66.62,-,10.37,-,
UTES,Virtus Reaves Utilities ETF,-,58.96,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,2.22%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.81%,-4.66%,-7.85%,-5.25%,-4.03%,0.96%,-0.14%,-2.27%,-3.20%,-12.24%,10.80%,48.30,-,44.99,-,
UTF,"Cohen & Steers Infrastructure Fund, Inc",2.29B,50.72,Financial,Closed-End Fund - Equity,USA,A-,D+,D+,D,-,-,20.79,0.94,-,-,7.75%,-,-,-,-,-,-,-,6.50%,-,-,17.78%,-,0.58,-,-,-,-,-,-,-,-,-,-,-5.95%,-2.64%,-11.14%,-10.94%,0.08%,1.57%,-3.98%,-3.60%,-4.57%,-18.58%,14.88%,37.21,-,24.01,-,
UTG,Reaves Utility Income Fund,2.03B,49.54,Financial,Closed-End Fund - Equity,USA,A-,D+,D+,D,-,-,30.49,1.01,-,-,8.18%,-,-,-,-,-,-,-,1.80%,0.02%,21.29%,9.72%,-,0.23,-,-,-,-,-,-,-,-,-,-,-6.26%,-6.92%,-11.70%,-16.01%,-1.45%,1.38%,-3.14%,-4.60%,-7.43%,-21.37%,13.48%,33.19,-,27.86,-,
UTHR,United Therapeutics Corporation,10.15B,82.46,Healthcare,Biotechnology,USA,A-,A+,B-,C+,10.73,0.86,5.24,2.14,3.57,15.29,-,0.00%,49.10%,10.75%,6.60%,17.20%,2.30%,14.20%,18.40%,0.20%,-89.63%,98.81%,1.06%,2.98,12.80%,16.30%,13.50%,9.80,9.60,0.17,0.17,92.20%,50.50%,37.60%,-12.77%,-18.66%,0.13%,28.81%,-19.94%,2.88%,-10.94%,-14.16%,-7.31%,-21.35%,40.57%,23.02,Feb 22/b,222.64,288.27,29.47808120733022
UTI,"Universal Technical Institute, Inc.",254.13M,71.3,Consumer Defensive,Education & Training Services,USA,B+,C+,B-,B-,10.01,3.06,0.59,1.16,1.57,-,-,0.00%,35.10%,205.74%,22.00%,15.00%,5.20%,-89.80%,14.20%,1.30%,106.74%,82.30%,-0.23%,5.27,-,-,9.80%,1.30,1.30,0.74,0.75,76.20%,-,-,-0.80%,2.33%,9.53%,-12.94%,11.16%,3.42%,0.77%,4.49%,5.13%,-34.76%,41.75%,53.76,Feb 08/a,7.47,10.75,43.908969210174035
UTL,Unitil Corporation,862.73M,62.74,Utilities,Utilities - Diversified,USA,B-,C-,C,B+,18.61,3.71,1.53,1.86,95.86,-,2.99%,60.30%,10.40%,5.42%,4.70%,5.65%,6.80%,0.00%,15.50%,0.70%,0.00%,77.00%,-1.72%,2.34,2.60%,8.90%,6.40%,0.70,0.70,1.05,1.31,43.10%,14.30%,7.40%,1.17%,3.57%,5.79%,-1.88%,5.65%,2.88%,1.02%,2.99%,2.24%,-11.20%,21.47%,54.09,Feb 14/b,54.26,56.00,3.2067821599705164
UTMD,"Utah Medical Products, Inc.",312.76M,76.45,Healthcare,Medical Instruments & Supplies,USA,B+,A-,C+,C+,-,-,6.11,2.97,4.50,32.24,1.33%,26.40%,34.10%,-,4.60%,-,4.50%,2.40%,3.20%,6.49%,-0.28%,72.10%,-8.94%,2.50,13.60%,14.80%,13.60%,13.40,12.10,0.00,0.00,62.20%,38.60%,31.20%,-3.49%,-13.03%,3.35%,1.29%,-11.87%,3.65%,-2.55%,-3.95%,-0.94%,-19.09%,10.61%,44.57,-,88.60,-,
UTME,"United Time Technology Co., Ltd.",7.31M,56.3,Technology,Consumer Electronics,China,A,D+,C-,D+,-,-,0.18,0.83,0.76,-,-,-,-136.50%,-,-68.90%,-,-17.90%,-81.20%,42.70%,54.64%,0.00%,0.10%,-60.91%,0.51,-16.90%,-68.00%,-31.30%,1.20,1.00,0.13,0.69,5.00%,-12.50%,-14.10%,-2.30%,-40.25%,-39.49%,-46.02%,6.44%,6.73%,1.46%,-2.41%,-35.79%,-71.21%,18.63%,48.35,-,0.95,-,
UTRN,Vesper U.S. Large Cap Short-Term Reversal Strategy ETF,-,59.27,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.09%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.02%,-2.69%,0.11%,-7.98%,-0.28%,0.51%,-0.54%,-0.56%,-1.70%,-13.04%,10.65%,47.33,-,24.20,-,
UTRS,"Minerva Surgical, Inc.",54.35M,65.6,Healthcare,Health Information Services,USA,A,C-,C-,C+,-,-,1.08,0.38,3.60,-,-,-,-16.50%,-9.50%,-,-,38.40%,-250.80%,0.80%,1.40%,-,74.70%,-0.44%,0.38,-17.30%,-52.00%,-56.90%,2.10,1.40,1.83,0.00,55.20%,-73.50%,-34.00%,-43.75%,57.17%,-80.22%,-94.33%,26.63%,16.07%,-27.49%,-12.22%,-75.03%,-94.86%,88.74%,39.03,-,0.28,5.00,1685.7142857142853
UTSI,UTStarcom Holdings Corp.,41.82M,73.97,Technology,Communication Equipment,China,A,C,B-,B-,-,-,2.84,0.68,0.79,4.40,-,-,75.50%,-,-22.82%,22.00%,-28.70%,86.20%,-45.30%,66.98%,0.00%,3.10%,-7.83%,0.25,-7.00%,-11.00%,-12.60%,2.70,2.70,0.00,0.00,-13.10%,-61.30%,-52.70%,9.03%,-1.08%,14.53%,38.26%,29.30%,6.32%,1.88%,5.19%,19.05%,-8.65%,88.12%,52.90,-,4.59,-,
UTSL,Direxion Daily Utilities Bull 3X Shares,-,58.53,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,1.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-12.23%,-20.56%,-37.37%,-32.07%,-20.92%,5.04%,-4.61%,-13.72%,-23.38%,-45.96%,22.18%,42.46,-,26.77,-,
UTZ,"Utz Brands, Inc.",2.45B,62.99,Consumer Defensive,Packaged Foods,USA,B,C,C,B-,26.83,-,1.74,1.96,47.30,-,1.33%,141.70%,116.00%,19.40%,-,7.64%,-,-102.70%,16.00%,0.60%,-11.15%,83.20%,-1.97%,10.49,0.40%,1.60%,0.20%,1.70,1.20,1.28,1.32,31.90%,-1.40%,0.80%,2.32%,-8.18%,7.11%,24.87%,8.26%,3.34%,4.18%,4.38%,7.46%,-14.06%,42.37%,57.09,Mar 02/b,17.17,19.62,14.269073966220148
UUP,Invesco DB US Dollar Index Bullish Fund,-,64.29,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,0.86%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.36%,0.53%,-3.18%,7.76%,2.88%,0.49%,1.52%,2.58%,0.08%,-6.99%,9.49%,65.04,-,28.61,-,
UUU,"Universal Security Instruments, Inc.",5.44M,64.05,Industrials,Security & Protection Services,USA,A,D+,C+,C+,-,-,0.27,1.12,27.20,9.07,-,0.00%,-129.10%,-,48.00%,-,6.80%,865.80%,9.40%,15.58%,0.00%,24.00%,-,0.07,1.80%,4.20%,0.90%,2.20,1.10,0.00,0.53,30.00%,2.80%,1.00%,15.57%,-19.01%,-36.37%,-34.67%,20.69%,8.69%,1.37%,10.73%,-21.78%,-53.33%,63.33%,51.58,-,2.45,-,
UUUU,Energy Fuels Inc.,961.31M,50.53,Energy,Uranium,USA,B+,D,C,D,-,-,68.68,3.79,-,-,-,-,-8.70%,92.00%,-,-,-,-,310.20%,1.65%,-0.36%,45.10%,-,12.11,-,-,-,-,-,-,-,-,-,-,-14.11%,-0.65%,-14.58%,-28.41%,-0.97%,4.29%,-10.69%,-9.90%,-5.71%,-44.09%,31.13%,36.90,-,6.15,10.42,69.43089430894308
UVDV,UVA Dividend Value ETF,-,56.85,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,7.40%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.77%,-2.33%,-5.77%,-8.58%,-0.32%,0.52%,-1.36%,-1.31%,-2.06%,-11.19%,5.33%,39.57,-,9.32,-,
UVE,"Universal Insurance Holdings, Inc.",578.79M,72.91,Financial,Insurance - Property & Casualty,USA,B+,D+,B-,A-,10.94,-,0.47,2.02,1.49,1.92,3.34%,-,-211.10%,37.25%,-17.40%,-,10.20%,153.50%,12.90%,9.60%,0.27%,69.40%,0.72%,2.05,-0.90%,-6.80%,-5.70%,-,-,0.36,0.36,-,-2.20%,-1.80%,50.59%,74.61%,65.51%,54.30%,80.74%,5.13%,28.46%,48.39%,64.05%,-2.60%,130.81%,81.62,Feb 23/a,19.14,19.00,-0.7314524555903896
UVIX,2x Long VIX Futures ETF,-,59.89,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.23%,-50.86%,-71.17%,-,-45.70%,8.39%,-15.76%,-26.73%,-68.63%,-88.39%,4.02%,37.64,-,15.80,-,
UVSP,Univest Financial Corporation,806.40M,64.29,Financial,Banks - Regional,USA,B-,C+,C,B-,8.88,2.62,3.20,1.04,4.32,10.12,3.03%,31.60%,-14.90%,3.96%,9.50%,4.00%,9.10%,38.00%,48.00%,0.80%,-19.29%,73.60%,-1.10%,2.61,1.10%,10.20%,20.20%,-,-,0.19,0.19,-,81.70%,31.00%,-2.53%,2.25%,13.64%,1.87%,6.16%,1.80%,-1.65%,2.63%,5.73%,-4.54%,18.14%,48.55,Jan 25/a,27.74,30.00,8.147080028839229
UVV,Universal Corporation,1.25B,68.2,Consumer Defensive,Tobacco,USA,A,C,C+,C,-,-,0.50,0.93,17.55,-,6.20%,80.90%,-1.50%,-,31.60%,-,0.30%,19.30%,21.80%,0.70%,-4.34%,83.90%,-1.76%,1.48,3.50%,7.20%,6.00%,3.30,1.20,0.45,0.71,18.60%,7.40%,3.80%,-6.50%,-9.41%,3.37%,-9.94%,-3.56%,1.61%,-2.42%,-3.82%,-4.89%,-20.58%,16.70%,39.04,Feb 08/a,50.93,-,
UVXY,ProShares Ultra VIX Short-Term Futures ETF,-,58.53,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.79%,-38.66%,-57.64%,-79.96%,-34.55%,6.35%,-11.08%,-18.72%,-54.13%,-80.87%,3.22%,38.63,-,4.49,-,
UWM,ProShares Ultra Russell2000,-,61.01,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,0.36%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.39%,1.75%,4.08%,-15.74%,12.24%,3.39%,-4.32%,-0.64%,1.37%,-29.57%,25.88%,43.58,-,34.95,-,
UWMC,UWM Holdings Corporation,7.48B,73.1,Financial,Mortgage Finance,USA,B,C+,C,A-,13.38,-,3.58,3.04,10.61,0.91,8.49%,88.60%,-32.10%,49.15%,-16.50%,-,33.30%,-102.70%,-39.10%,4.41%,0.00%,32.50%,-1.00%,20.66,0.40%,29.60%,9.70%,-,-,66.62,67.33,87.70%,45.80%,2.00%,5.61%,3.52%,34.19%,12.41%,42.30%,4.60%,7.18%,13.09%,22.50%,-6.27%,65.85%,60.31,Mar 01/b,4.71,4.08,-13.375796178343947
UXI,ProShares Ultra Industrials,-,63.05,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,0.22%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.34%,0.80%,10.65%,-3.74%,7.82%,1.49%,-1.21%,0.76%,7.64%,-18.68%,35.44%,48.71,-,24.43,-,
UXIN,Uxin Limited,119.95M,70.0,Consumer Cyclical,Auto & Truck Dealerships,China,A,B-,B,D-,-,-,0.37,-,34.27,-,-,0.00%,81.20%,37.00%,42.90%,-,14.70%,99.40%,78.90%,4.58%,0.00%,36.40%,-8.55%,4.82,146.20%,-113.40%,142.20%,0.60,0.20,-,-,1.60%,-17.20%,74.60%,-13.25%,-14.60%,-59.39%,-69.44%,-4.51%,6.34%,-5.90%,-11.14%,-40.55%,-84.29%,24.43%,42.07,Dec 30/b,2.75,11.25,309.09090909090907
UYG,ProShares Ultra Financials,-,59.27,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,0.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.69%,-0.19%,4.82%,-11.86%,5.28%,2.25%,-5.86%,-4.12%,1.45%,-28.42%,35.73%,37.68,-,48.02,-,
UYLD,Angel Oak Ultrashort Income ETF,-,63.3,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,5.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.14%,0.13%,-,-,0.16%,0.07%,-0.13%,-0.22%,-0.06%,-8.20%,0.56%,41.77,-,50.29,-,
UYM,ProShares Ultra Basic Materials,-,67.7,Financial,Exchange Traded Fund,USA,A+,D+,D+,B+,-,-,-,-,-,-,0.77%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.78%,2.65%,26.88%,3.29%,13.81%,2.99%,-0.29%,1.30%,12.03%,-21.99%,54.13%,49.18,-,24.23,-,
V,Visa Inc.,447.69B,72.35,Financial,Credit Services,USA,C,A-,B-,B,22.97,2.01,14.83,13.10,27.77,31.08,0.81%,22.00%,24.50%,14.53%,20.10%,15.48%,9.80%,8.40%,12.40%,0.15%,-7.81%,98.90%,0.72%,5.76,17.60%,44.40%,28.10%,1.40,1.40,0.59,0.59,80.40%,63.40%,49.20%,-3.16%,3.98%,11.86%,16.51%,6.95%,1.37%,-0.97%,0.28%,7.22%,-5.17%,27.26%,48.16,Jan 26/a,222.19,261.48,17.683064044286432
VABK,Virginia National Bankshares Corporation,211.59M,72.29,Financial,Banks - Regional,USA,B,B-,C-,A-,-,-,3.73,1.67,1.41,19.06,3.34%,33.50%,-27.20%,-,-1.40%,-,20.20%,83.60%,5.70%,5.60%,0.17%,31.70%,-3.25%,0.70,1.00%,13.40%,25.50%,-,-,0.03,0.03,-,86.30%,33.50%,1.54%,13.13%,19.56%,13.00%,7.88%,1.56%,0.48%,4.99%,16.01%,-5.25%,46.21%,62.41,-,39.55,-,
VAC,Marriott Vacations Worldwide Corporation,5.72B,79.17,Consumer Cyclical,Resorts & Casinos,USA,B+,B,B,B-,12.47,0.46,1.23,2.36,10.91,15.96,1.87%,26.50%,674.20%,12.04%,7.40%,37.76%,16.40%,55.70%,8.00%,1.00%,-1.40%,85.30%,-5.48%,8.62,4.10%,14.60%,6.20%,-,-,2.01,2.01,53.30%,14.20%,8.40%,-3.46%,7.63%,12.73%,14.25%,14.46%,2.10%,-1.54%,1.82%,9.63%,-7.11%,39.94%,48.57,Feb 22/a,154.05,190.29,23.524829600778954
VACC,Vaccitech plc,120.21M,77.25,Healthcare,Biotechnology,United Kingdom,A,B-,B-,C+,-,-,3.15,0.47,0.60,-,-,-,-163.10%,-955.60%,-,-,-,262.70%,32347.40%,0.30%,0.00%,27.30%,55.36%,0.45,-,-,-23.40%,15.60,15.60,0.00,0.00,-,-,-,3.70%,32.76%,-21.63%,-55.85%,31.06%,9.08%,4.24%,10.75%,-10.88%,-58.66%,52.48%,56.19,-,3.08,18.75,508.7662337662337
VAL,Valaris Limited,5.20B,57.72,Energy,Oil & Gas Equipment & Services,Bermuda,B,D,C,B-,9.44,-,3.25,4.41,8.31,-,-,0.00%,7.30%,350.90%,-48.00%,-,-15.00%,235.20%,33.80%,0.30%,-43.55%,87.90%,11.84%,5.00,1.70%,4.20%,-59.60%,2.60,-,0.45,0.45,-,-5.90%,2.90%,-3.57%,12.22%,41.01%,48.13%,5.41%,4.01%,-2.33%,0.06%,21.52%,-10.90%,91.77%,49.17,Feb 21/b,71.28,90.86,27.469135802469136
VALE,Vale S.A.,79.92B,74.03,Basic Materials,Other Industrial Metals & Mining,Brazil,A-,A,D+,B-,7.18,-,1.83,2.10,16.60,-,8.78%,98.80%,-30.50%,-12.40%,36.60%,-11.28%,15.90%,-51.30%,-10.50%,38.50%,0.00%,21.40%,-3.96%,2.35,21.60%,52.50%,29.60%,1.10,0.80,0.34,0.35,45.20%,39.90%,42.40%,-1.42%,1.93%,38.20%,-16.80%,-1.47%,2.25%,-0.55%,-3.72%,11.09%,-19.49%,43.17%,46.05,Feb 16/a,16.72,18.92,13.157894736842124
VALN,Valneva SE American Depositary Shares,785.87M,71.24,Healthcare,Biotechnology,France,A-,B-,B,D+,-,-,1.79,3.77,-,-,-,-,47.10%,84.00%,-,-,-,-,601.10%,-,-,0.69%,-,4.59,-,-,-,-,-,-,-,-,-,-,-17.74%,-20.92%,-31.85%,-61.29%,-7.58%,3.84%,-5.36%,-12.49%,-28.06%,-71.12%,20.32%,41.74,-,11.76,22.12,88.0952380952381
VALQ,American Century STOXX U.S. Quality Value ETF,-,60.39,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,2.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.38%,-1.76%,4.20%,-4.39%,1.22%,0.88%,-1.86%,-1.55%,0.92%,-10.36%,14.59%,41.42,-,48.12,-,
VALU,"Value Line, Inc.",475.71M,60.82,Financial,Financial Data & Stock Exchanges,USA,B+,B+,D+,D+,-,-,11.77,5.84,8.24,-,2.02%,36.00%,2.90%,-,18.50%,-,3.20%,-48.60%,1.00%,91.39%,0.00%,7.00%,-6.52%,2.59,14.20%,22.90%,7.90%,2.70,2.70,0.00,0.00,87.80%,28.50%,45.10%,-2.93%,-5.09%,-28.51%,-19.54%,-2.81%,2.19%,-2.16%,-3.70%,-19.92%,-58.23%,17.68%,45.75,-,49.45,-,
VAMO,Cambria Value and Momentum ETF,-,63.3,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,1.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.67%,-0.66%,4.04%,5.31%,-0.22%,1.15%,-0.56%,-0.25%,0.97%,-7.05%,10.82%,47.02,-,27.15,-,
VANI,"Vivani Medical, Inc.",53.33M,72.35,Healthcare,Medical Devices,USA,A,B-,B-,C-,-,-,-,0.81,1.03,-,-,-,62.40%,-,47.30%,-,-,119.40%,-,7.90%,0.26%,9.00%,-,4.26,-13.50%,-14.20%,-,9.70,9.70,0.00,0.00,-,-,-,-18.05%,-40.44%,-65.06%,-70.46%,28.28%,6.11%,-4.45%,-2.74%,-66.28%,-86.54%,32.93%,45.14,-,1.09,-,
VAPO,"Vapotherm, Inc.",36.62M,64.6,Healthcare,Medical Devices,USA,A,C+,C-,C-,-,-,0.55,-,2.33,-,-,-,-83.80%,41.70%,-17.90%,10.60%,13.40%,-10.20%,-15.80%,8.20%,54.97%,55.70%,-1.66%,3.28,-86.40%,-,-147.60%,3.10,1.40,-,-,27.20%,-,-,-21.80%,-52.69%,-61.29%,-94.53%,-71.61%,11.93%,-19.52%,-49.54%,-57.66%,-95.32%,66.61%,30.17,Feb 23/a,0.77,-,
VAQC,Vector Acquisition Corporation II,590.51M,67.58,Financial,Shell Companies,USA,A,D+,C,B,-,-,-,1.34,5905.12,-,-,0.00%,-,-,-,-,-,968.90%,-,-,-,-,4.16%,2.42,0.40%,0.40%,-,0.60,0.60,0.00,0.00,-,-,-,0.49%,2.00%,3.86%,5.25%,1.19%,0.50%,0.30%,0.75%,2.78%,-1.73%,5.25%,55.40,-,10.22,-,
VATE,INNOVATE Corp.,260.91M,69.07,Industrials,Engineering & Construction,USA,A+,D+,C-,B+,-,-,0.16,-,-,-,-,-,-10.30%,-,18.20%,-,-5.00%,48.30%,7.10%,2.10%,2.23%,32.90%,-7.49%,6.06,-3.50%,38.10%,-5.30%,1.10,1.10,-,-,13.60%,0.90%,-2.40%,12.13%,134.25%,120.65%,7.21%,82.89%,5.90%,11.87%,26.58%,92.41%,-14.07%,436.13%,64.44,Mar 14/a,3.42,-,
VAW,Vanguard Materials Index Fund,-,64.42,Financial,Exchange Traded Fund,USA,A+,D+,D+,B-,-,-,-,-,-,-,1.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.08%,1.14%,11.38%,2.38%,6.61%,1.57%,-0.32%,0.61%,5.94%,-9.78%,23.67%,48.89,-,181.45,-,
VAXX,"Vaxxinity, Inc.",274.21M,73.84,Healthcare,Biotechnology,USA,A-,B-,C+,C+,-,-,-,3.53,2.77,-,-,-,-241.60%,-10.20%,-,-,-,65.50%,-,47.00%,-1.47%,23.40%,0.50%,4.90,-,-,-,3.30,3.30,0.12,0.13,-,-,-,-46.70%,14.14%,8.13%,-49.67%,61.43%,10.40%,-13.51%,-11.04%,1.42%,-72.93%,82.26%,40.01,-,2.26,13.50,497.34513274336285
VB,Vanguard Small Cap Index Fund,-,61.94,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.59%,2.78%,6.05%,-1.01%,7.19%,1.53%,-1.82%,0.42%,3.99%,-10.31%,16.65%,45.23,-,196.73,-,
VBF,Invesco Bond Fund,182.42M,56.05,Financial,Closed-End Fund - Debt,USA,A-,D+,D+,C,-,-,20.83,0.96,-,-,4.77%,-,-,-,-,-,-,-,1.30%,-,-,41.66%,-,0.23,-,-,-,-,-,-,-,-,-,-,-0.50%,2.44%,2.57%,-8.69%,1.91%,1.86%,-0.52%,-1.48%,2.01%,-10.97%,15.55%,43.09,-,15.98,-,
VBFC,Village Bank and Trust Financial Corp.,81.45M,67.58,Financial,Banks - Regional,USA,A-,B-,C-,C+,-,-,3.05,1.33,2.53,5.43,1.22%,9.70%,44.70%,-,-1.20%,-,11.60%,-26.10%,1.40%,4.20%,0.00%,10.60%,-1.20%,0.97,1.10%,14.00%,29.00%,-,-,0.25,0.25,-,94.80%,31.90%,-4.44%,6.03%,-2.68%,12.84%,1.06%,2.82%,-5.52%,-1.98%,-2.46%,-18.11%,19.51%,43.29,-,52.55,-,
